-0.500000 -0.500000 0.050534 1.000000 
-0.490000 -0.500000 0.052461 1.000000 
-0.480000 -0.500000 0.052457 1.000000 
-0.470000 -0.500000 0.054649 1.000000 
-0.460000 -0.500000 0.054563 1.000000 
-0.450000 -0.500000 0.053159 1.000000 
-0.440000 -0.500000 0.051844 1.000000 
-0.430000 -0.500000 0.050685 1.000000 
-0.420000 -0.500000 0.049809 1.000000 
-0.410000 -0.500000 0.049281 1.000000 
-0.400000 -0.500000 0.049089 1.000000 
-0.390000 -0.500000 0.049122 1.000000 
-0.380000 -0.500000 0.049323 1.000000 
-0.370000 -0.500000 0.049620 1.000000 
-0.360000 -0.500000 0.049918 1.000000 
-0.350000 -0.500000 0.050155 1.000000 
-0.340000 -0.500000 0.050306 1.000000 
-0.330000 -0.500000 0.050354 1.000000 
-0.320000 -0.500000 0.050316 1.000000 
-0.310000 -0.500000 0.050194 1.000000 
-0.300000 -0.500000 0.049985 1.000000 
-0.290000 -0.500000 0.049700 1.000000 
-0.280000 -0.500000 0.049374 1.000000 
-0.270000 -0.500000 0.049039 1.000000 
-0.260000 -0.500000 0.048733 1.000000 
-0.250000 -0.500000 0.048472 1.000000 
-0.240000 -0.500000 0.048259 1.000000 
-0.230000 -0.500000 0.048083 1.000000 
-0.220000 -0.500000 0.047929 1.000000 
-0.210000 -0.500000 0.047773 1.000000 
-0.200000 -0.500000 0.047602 1.000000 
-0.190000 -0.500000 0.047407 1.000000 
-0.180000 -0.500000 0.047187 1.000000 
-0.170000 -0.500000 0.046948 1.000000 
-0.160000 -0.500000 0.046698 1.000000 
-0.150000 -0.500000 0.046449 1.000000 
-0.140000 -0.500000 0.046210 1.000000 
-0.130000 -0.500000 0.045987 1.000000 
-0.120000 -0.500000 0.045785 1.000000 
-0.110000 -0.500000 0.045606 1.000000 
-0.100000 -0.500000 0.045448 1.000000 
-0.090000 -0.500000 0.045313 1.000000 
-0.080000 -0.500000 0.045204 1.000000 
-0.070000 -0.500000 0.045114 1.000000 
-0.060000 -0.500000 0.045042 1.000000 
-0.050000 -0.500000 0.044988 1.000000 
-0.040000 -0.500000 0.044950 1.000000 
-0.030000 -0.500000 0.044927 1.000000 
-0.020000 -0.500000 0.044917 1.000000 
-0.010000 -0.500000 0.044924 1.000000 
0.000000 -0.500000 0.044947 1.000000 
0.010000 -0.500000 0.044987 1.000000 
0.020000 -0.500000 0.045044 1.000000 
0.030000 -0.500000 0.045124 1.000000 
0.040000 -0.500000 0.045225 1.000000 
0.050000 -0.500000 0.045348 1.000000 
0.060000 -0.500000 0.045497 1.000000 
0.070000 -0.500000 0.045671 1.000000 
0.080000 -0.500000 0.045868 1.000000 
0.090000 -0.500000 0.046085 1.000000 
0.100000 -0.500000 0.046323 1.000000 
0.110000 -0.500000 0.046571 1.000000 
0.120000 -0.500000 0.046824 1.000000 
0.130000 -0.500000 0.047074 1.000000 
0.140000 -0.500000 0.047312 1.000000 
0.150000 -0.500000 0.047537 1.000000 
0.160000 -0.500000 0.047745 1.000000 
0.170000 -0.500000 0.047933 1.000000 
0.180000 -0.500000 0.048105 1.000000 
0.190000 -0.500000 0.048263 1.000000 
0.200000 -0.500000 0.048408 1.000000 
0.210000 -0.500000 0.048547 1.000000 
0.220000 -0.500000 0.048685 1.000000 
0.230000 -0.500000 0.048825 1.000000 
0.240000 -0.500000 0.048971 1.000000 
0.250000 -0.500000 0.049119 1.000000 
0.260000 -0.500000 0.049262 1.000000 
0.270000 -0.500000 0.049384 1.000000 
0.280000 -0.500000 0.049462 1.000000 
0.290000 -0.500000 0.049480 1.000000 
0.300000 -0.500000 0.049422 1.000000 
0.310000 -0.500000 0.049274 1.000000 
0.320000 -0.500000 0.049043 1.000000 
0.330000 -0.500000 0.048746 1.000000 
0.340000 -0.500000 0.048395 1.000000 
0.350000 -0.500000 0.047998 1.000000 
0.360000 -0.500000 0.047578 1.000000 
0.370000 -0.500000 0.047154 1.000000 
0.380000 -0.500000 0.046783 1.000000 
0.390000 -0.500000 0.046570 1.000000 
0.400000 -0.500000 0.046657 1.000000 
0.410000 -0.500000 0.047216 1.000000 
0.420000 -0.500000 0.048493 1.000000 
0.430000 -0.500000 0.050340 1.000000 
0.440000 -0.500000 0.052464 1.000000 
0.450000 -0.500000 0.054314 1.000000 
0.460000 -0.500000 0.054871 1.000000 
0.470000 -0.500000 0.053315 1.000000 
0.480000 -0.500000 0.050595 1.000000 
0.490000 -0.500000 0.050208 1.000000 
0.500000 -0.500000 1000000000000000019884624838656.000000 1000000000000000019884624838656.000000 
-0.500000 -0.490000 0.050525 1.000000 
-0.490000 -0.490000 0.052476 1.000000 
-0.480000 -0.490000 0.052517 1.000000 
-0.470000 -0.490000 0.054623 1.000000 
-0.460000 -0.490000 0.054371 1.000000 
-0.450000 -0.490000 0.052779 1.000000 
-0.440000 -0.490000 0.051334 1.000000 
-0.430000 -0.490000 0.050215 1.000000 
-0.420000 -0.490000 0.049557 1.000000 
-0.410000 -0.490000 0.049370 1.000000 
-0.400000 -0.490000 0.049573 1.000000 
-0.390000 -0.490000 0.049959 1.000000 
-0.380000 -0.490000 0.050392 1.000000 
-0.370000 -0.490000 0.050717 1.000000 
-0.360000 -0.490000 0.050831 1.000000 
-0.350000 -0.490000 0.050734 1.000000 
-0.340000 -0.490000 0.050454 1.000000 
-0.330000 -0.490000 0.050007 1.000000 
-0.320000 -0.490000 0.049436 1.000000 
-0.310000 -0.490000 0.048762 1.000000 
-0.300000 -0.490000 0.048032 1.000000 
-0.290000 -0.490000 0.047336 1.000000 
-0.280000 -0.490000 0.046757 1.000000 
-0.270000 -0.490000 0.046339 1.000000 
-0.260000 -0.490000 0.046093 1.000000 
-0.250000 -0.490000 0.045937 1.000000 
-0.240000 -0.490000 0.045788 1.000000 
-0.230000 -0.490000 0.045574 1.000000 
-0.220000 -0.490000 0.045245 1.000000 
-0.210000 -0.490000 0.044818 1.000000 
-0.200000 -0.490000 0.044326 1.000000 
-0.190000 -0.490000 0.043824 1.000000 
-0.180000 -0.490000 0.043369 1.000000 
-0.170000 -0.490000 0.043002 1.000000 
-0.160000 -0.490000 0.042747 1.000000 
-0.150000 -0.490000 0.042629 1.000000 
-0.140000 -0.490000 0.042618 1.000000 
-0.130000 -0.490000 0.042695 1.000000 
-0.120000 -0.490000 0.042842 1.000000 
-0.110000 -0.490000 0.043035 1.000000 
-0.100000 -0.490000 0.043247 1.000000 
-0.090000 -0.490000 0.043456 1.000000 
-0.080000 -0.490000 0.043644 1.000000 
-0.070000 -0.490000 0.043802 1.000000 
-0.060000 -0.490000 0.043922 1.000000 
-0.050000 -0.490000 0.043998 1.000000 
-0.040000 -0.490000 0.044023 1.000000 
-0.030000 -0.490000 0.044001 1.000000 
-0.020000 -0.490000 0.043933 1.000000 
-0.010000 -0.490000 0.043812 1.000000 
0.000000 -0.490000 0.043647 1.000000 
0.010000 -0.490000 0.043443 1.000000 
0.020000 -0.490000 0.043205 1.000000 
0.030000 -0.490000 0.042939 1.000000 
0.040000 -0.490000 0.042659 1.000000 
0.050000 -0.490000 0.042376 1.000000 
0.060000 -0.490000 0.042109 1.000000 
0.070000 -0.490000 0.041874 1.000000 
0.080000 -0.490000 0.041688 1.000000 
0.090000 -0.490000 0.041568 1.000000 
0.100000 -0.490000 0.041546 1.000000 
0.110000 -0.490000 0.041620 1.000000 
0.120000 -0.490000 0.041797 1.000000 
0.130000 -0.490000 0.042085 1.000000 
0.140000 -0.490000 0.042473 1.000000 
0.150000 -0.490000 0.042935 1.000000 
0.160000 -0.490000 0.043451 1.000000 
0.170000 -0.490000 0.043997 1.000000 
0.180000 -0.490000 0.044545 1.000000 
0.190000 -0.490000 0.045073 1.000000 
0.200000 -0.490000 0.045562 1.000000 
0.210000 -0.490000 0.045998 1.000000 
0.220000 -0.490000 0.046383 1.000000 
0.230000 -0.490000 0.046724 1.000000 
0.240000 -0.490000 0.047031 1.000000 
0.250000 -0.490000 0.047332 1.000000 
0.260000 -0.490000 0.047650 1.000000 
0.270000 -0.490000 0.048004 1.000000 
0.280000 -0.490000 0.048400 1.000000 
0.290000 -0.490000 0.048815 1.000000 
0.300000 -0.490000 0.049213 1.000000 
0.310000 -0.490000 0.049538 1.000000 
0.320000 -0.490000 0.049747 1.000000 
0.330000 -0.490000 0.049818 1.000000 
0.340000 -0.490000 0.049738 1.000000 
0.350000 -0.490000 0.049483 1.000000 
0.360000 -0.490000 0.049079 1.000000 
0.370000 -0.490000 0.048524 1.000000 
0.380000 -0.490000 0.047826 1.000000 
0.390000 -0.490000 0.047079 1.000000 
0.400000 -0.490000 0.046483 1.000000 
0.410000 -0.490000 0.046327 1.000000 
0.420000 -0.490000 0.047090 1.000000 
0.430000 -0.490000 0.048795 1.000000 
0.440000 -0.490000 0.051179 1.000000 
0.450000 -0.490000 0.053556 1.000000 
0.460000 -0.490000 0.054612 1.000000 
0.470000 -0.490000 0.053337 1.000000 
0.480000 -0.490000 0.050678 1.000000 
0.490000 -0.490000 0.050225 1.000000 
0.500000 -0.490000 1000000000000000019884624838656.000000 1000000000000000019884624838656.000000 
-0.500000 -0.480000 0.050499 1.000000 
-0.490000 -0.480000 0.052518 1.000000 
-0.480000 -0.480000 0.052683 1.000000 
-0.470000 -0.480000 0.054541 1.000000 
